SAPC1,SAPC2,SAPC3   
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500486,121.2944555,5.067916847
-222.9499119,158.265,5.15839018
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9504486,121.2944555,4.803116847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497686,83.4865,5.253276847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498386,121.2944555,5.206936847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9495586,121.2944555,5.392296847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9501986,113.0065,4.968616847
-222.9500672,121.2944555,5.055630202
-222.9505186,109.088,4.756776847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9505486,126.4965,4.736916847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496986,121.2944555,5.299616847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-210.0874733,156.0165,5.330653333
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9503486,121.2944555,4.869316847
-222.9497386,121.2944555,5.273136847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9499586,121.2944555,5.127496847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497686,121.2944555,5.253276847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497286,121.2944555,5.279756847
-222.9500672,121.2944555,5.055630202
-222.9496886,121.2944555,5.306236847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9495486,121.2944555,5.398916847
-222.9500672,121.2944555,5.055630202
-222.9495486,121.2944555,5.398916847
-222.9500672,121.2944555,5.055630202
-222.9506086,121.2944555,4.697196847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496936,121.2944555,5.302926847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9516586,121.2944555,4.002096847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-207.56648,-48.1575,3.82824
-222.9500672,121.2944555,5.055630202
-222.9498386,121.2944555,5.206936847
-222.9497486,121.2944555,5.266516847
-222.9497486,121.2944555,5.266516847
-222.9499136,121.2944555,5.157286847
-222.9496186,121.2944555,5.352576847
-222.9500672,121.2944555,5.055630202
-222.9495936,121.2944555,5.369126847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496286,121.2944555,5.345956847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498386,121.2944555,5.206936847
-222.9500672,121.2944555,5.055630202
-222.9499486,121.2944555,5.134116847
-222.9497119,121.2944555,5.29079018
-222.9500586,121.2944555,5.061296847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-213.47856,57.158,5.64778
-222.9501186,121.2944555,5.021576847
-222.9505686,121.2944555,4.723676847
-222.9499986,121.2944555,5.101016847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496186,121.2944555,5.352576847
-222.9504286,141.328,4.816356847
-222.9500672,121.2944555,5.055630202
-222.9498686,121.2944555,5.187076847
-222.9499053,121.2944555,5.162803513
-222.9500672,121.2944555,5.055630202
-222.9501286,121.2944555,5.014956847
-222.9496286,121.2944555,5.345956847
-222.9500672,121.2944555,5.055630202
-222.9495986,121.2944555,5.365816847
-222.9495886,193.0435,5.372436847
-222.9500672,37.3195,5.055630202
-222.9496586,-66.2175,5.326096847
-217.624105,-22.7705,5.19999
-222.9498886,121.2944555,5.173836847
-222.9498186,121.2944555,5.220176847
-222.9498486,144.2995,5.200316847
-222.9498486,144.2995,5.200316847
-222.9497886,237.685,5.240036847
-222.9501486,168.4565,5.001716847
-222.9500672,81.561,5.055630202
-222.9499986,78.4795,5.101016847
-222.685595,121.2944555,5.62461
-222.9499086,158.265,5.160596847
-222.9500672,139.008,5.055630202
-222.9500672,156.378,5.055630202
-222.9497386,80.6195,5.273136847
-222.9499186,259.5535,5.153976847
-222.9501286,65.8265,5.014956847
-222.9496786,146.2635,5.312856847
-222.9497886,121.2944555,5.240036847
-219.793485,121.2944555,6.07193
-222.9497386,135.165,5.273136847
-222.9498486,121.2944555,5.200316847
-222.9500672,121.2944555,5.055630202
-222.9498186,110.2865,5.220176847
-222.9497536,128.855,5.263206847
-222.9505486,-53.5975,4.736916847
-222.9500386,121.2944555,5.074536847
-220.5489,121.2944555,5.0482
-222.9497286,245.5165,5.279756847
-222.9499686,105.355,5.120876847
-222.9501286,181.4035,5.014956847
-222.9497636,166.425,5.256586847
-222.9500672,121.2944555,5.055630202
-222.9497336,210.7765,5.276446847
-222.9500672,134.5465,5.055630202
-225.9481733,27.9995,4.780253333
-222.9500672,40.6195,5.055630202
-222.9500672,-10.5875,5.055630202
-222.9496586,203.0535,5.326096847
-222.9499486,121.2944555,5.134116847
-222.9495736,186.8435,5.382366847
-224.6940633,121.2944555,5.602073333
-222.9500386,72.1695,5.074536847
-222.9500672,-3.189,5.055630202
-222.9500672,-3.189,5.055630202
-222.9500672,119.131,5.055630202
-222.9496986,153.6195,5.299616847
-222.9499486,238.375,5.134116847
-222.9498836,238.6265,5.177146847
-222.9496886,120.9135,5.306236847
-222.9500672,127.6565,5.055630202
-222.9499086,121.2944555,5.160596847
-222.9502586,198.845,4.928896847
-222.9500672,249.431,5.055630202
-222.9498686,201.2035,5.187076847
-222.9497186,241.818,5.286376847
-222.9506186,53.601,4.690576847
-222.9500672,121.2944555,5.055630202
-222.9502686,160.5095,4.922276847
-222.9500672,187.3095,5.055630202
-222.9504486,121.2944555,4.803116847
-222.9496436,121.2944555,5.336026847
-222.9500672,121.2944555,5.055630202
-222.9500672,197.0335,5.055630202
-222.9500486,138.428,5.067916847
-222.9500672,242.578,5.055630202
-222.9499786,88.4935,5.114256847
-222.9495486,140.495,5.398916847
-222.9500786,205.3735,5.048056847
-222.9500672,258.788,5.055630202
-222.9496286,84.4995,5.345956847
-222.9502886,171.285,4.909036847
-222.9497786,164.285,5.246656847
-222.9502786,-46.9975,4.915656847
-222.9500286,109.2695,5.081156847
-222.9500986,59.5495,5.034816847
-222.9502486,121.2944555,4.935516847
-222.9500672,33.4395,5.055630202
-222.9500672,-23.279,5.055630202
-222.9496736,155.4365,5.316166847
-222.9500672,71.808,5.055630202
-222.9502486,121.2944555,4.935516847
-222.9496286,63.468,5.345956847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,-47.359,5.055630202
-222.9500672,251.318,5.055630202
-222.9504386,124.0665,4.809736847
-222.9501586,63.3965,4.995096847
-222.9501536,170.0865,4.998406847
-222.9499086,132.8065,5.160596847
-204.335715,106.008,5.17067
-222.9503286,72.531,4.882556847
-222.9503286,72.531,4.882556847
-222.9500672,180.2395,5.055630202
-222.9500672,181.218,5.055630202
-222.9496486,120.801,5.332716847
-222.9508686,-7.5775,4.525076847
-222.9500672,-94.4675,5.055630202
-222.9498486,121.2944555,5.200316847
-209.2684,121.2944555,5.0047
-222.9500672,121.2944555,5.055630202
-222.9500672,-16.099,5.055630202
-222.9500786,183.358,5.048056847
-222.9497986,-25.9275,5.233416847
-222.9502486,121.2944555,4.935516847
-222.9500672,-53.3075,5.055630202
-222.9500386,51.2135,5.074536847
-222.9496486,-44.639,5.332716847
-222.9500672,182.8825,5.055630202
-222.9497086,121.2944555,5.292996847
-222.9500672,121.2944555,5.055630202
-222.9505586,-31.9475,4.730296847
-222.9505586,-31.9475,4.730296847
-222.9500672,121.2944555,5.055630202
-222.9500036,118.988,5.097706847
-222.9500672,-51.096,5.055630202
-222.9498886,121.2944555,5.173836847
-222.9497066,121.2944555,5.294320847
-222.9500672,-23.3545,5.055630202
-222.9499486,-29.156,5.134116847
-222.9503836,121.2944555,4.846146847
-222.9502486,121.2944555,4.935516847
-222.9495619,128.561,5.39009018
-222.9495786,231.7365,5.379056847
-222.9500672,178.755,5.055630202
-222.9497586,39.678,5.259896847
-222.9498386,97.4095,5.206936847
-222.9509086,2.398,4.498596847
-222.9500672,121.2944555,5.055630202
-222.9500672,-59.979,5.055630202
-222.9500286,121.2944555,5.081156847
-222.9497336,149.4165,5.276446847
-222.9501436,136.468,5.005026847
-215.21239,121.2944555,5.38582
-222.9500436,207.3665,5.071226847
-216.370205,121.2944555,5.50829
-222.9499536,28.361,5.130806847
-222.9499986,150.648,5.101016847
-222.9495686,168.0895,5.385676847
-222.9500211,222.2365,5.086121847
-222.9499386,121.2944555,5.140736847
-222.9500919,181.5795,5.03923018
-222.9500219,121.2944555,5.08557018
-222.9504586,192.388,4.796496847
-222.9500672,-65.9275,5.055630202
-222.9499886,121.2944555,5.107636847
-222.9500672,55.9595,5.055630202
-222.9500672,84.2095,5.055630202
-222.9495736,103.8295,5.382366847
-222.9495486,190.1435,5.398916847
-222.9500672,217.628,5.055630202
-222.9500672,-35.756,5.055630202
-222.9500672,103.1065,5.055630202
-216.1468,121.2944555,5.1144
-222.9500672,190.7565,5.055630202
-222.9505386,121.2944555,4.743536847
-222.9500586,246.315,5.061296847
-222.9501736,110.0295,4.985166847
-222.9501486,34.3095,5.001716847
-228.34114,121.2944555,5.92582
-222.9500672,27.491,5.055630202
-222.9500986,103.1395,5.034816847
-222.9501286,112.4265,5.014956847
-222.9504236,-25.7805,4.819666847
-222.9500986,121.2944555,5.034816847
-222.9500672,122.288,5.055630202
-222.9505986,95.0895,4.703816847
-226.428,121.2944555,7.142
-222.9499786,3.121,5.114256847
-222.9500672,147.528,5.055630202
-222.9497386,223.4335,5.273136847
-222.9496236,98.028,5.349266847
-222.9500486,131.3895,5.067916847
-222.9497086,235.978,5.292996847
-222.9500672,72.1695,5.055630202
-222.9500672,235.3595,5.055630202
-222.9497586,194.128,5.259896847
-222.9500672,59.5495,5.055630202
-222.9504186,-54.249,4.822976847
-222.9500672,-59.256,5.055630202
-222.9500672,254.1135,5.055630202
-222.9498536,7.691,5.197006847
-222.9500786,158.6265,5.048056847
-222.9497786,141.475,5.246656847
-222.9500672,-22.846,5.055630202
-222.9500672,87.291,5.055630202
-222.9503986,43.6295,4.836216847
-222.9501536,121.2944555,4.998406847
-222.9500672,109.3065,5.055630202
-222.9497786,-19.7605,5.246656847
-222.9500672,65.5695,5.055630202
-222.9497586,166.425,5.259896847
-222.9502686,168.0895,4.922276847
-222.9500672,66.221,5.055630202
-222.9500672,-47.7205,5.055630202
-222.9500672,-47.7205,5.055630202
-222.9505486,66.221,4.736916847
-222.9500672,122.6495,5.055630202
-222.9506286,161.7795,4.683956847
-222.9501586,198.4835,4.995096847
-222.9501986,162.2165,4.968616847
-222.9500672,121.2944555,5.055630202
-222.9501186,121.2944555,5.021576847
-222.9500672,215.488,5.055630202
-222.9500686,-38.9805,5.054676847
-222.9501086,53.2395,5.028196847
-222.9498686,156.668,5.187076847
-222.9500672,-3.189,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9499686,56.2495,5.120876847
-222.9500672,121.2944555,5.055630202
-222.9496286,121.818,5.345956847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,193.548,5.055630202
-222.9497286,121.2944555,5.279756847
-222.9500672,121.2944555,5.055630202
-222.9502486,18.424,4.935516847
-222.9500672,121.2944555,5.055630202
-222.9501486,121.2944555,5.001716847
-222.9505486,121.2944555,4.736916847
-207.59867,-45.1475,4.45146
-222.9498786,145.2465,5.180456847
-222.9497611,121.2944555,5.258241847
-222.9495886,121.2944555,5.372436847
-222.9499486,102.345,5.134116847
-222.9500672,-66.0745,5.055630202
-222.9508486,-44.8575,4.538316847
-222.9500186,214.875,5.087776847
-222.9502986,121.2944555,4.902416847
-222.9499086,224.9935,5.160596847
-222.9498036,115.7595,5.230106847
-222.9500186,158.408,5.087776847
-222.9498036,-29.589,5.230106847
-222.9497686,170.3395,5.253276847
-222.9495636,171.175,5.388986847
-222.9504286,102.055,4.816356847
-222.9496853,151.4095,5.308443513
-222.9498886,-88.086,5.173836847
-222.9504386,121.2944555,4.809736847
-222.9496686,121.2944555,5.319476847
-222.9496986,269.635,5.299616847
-222.9497386,195.398,5.273136847
-222.9500086,53.2395,5.094396847
-222.9501586,148.8695,4.995096847
-222.9500672,121.2944555,5.055630202
-222.9496586,154.818,5.326096847
-222.9497286,211.175,5.279756847
-222.9496986,198.992,5.299616847
-222.9500672,62.921,5.055630202
-222.9499436,121.2944555,5.137426847
-222.9497286,121.9265,5.279756847
-222.9497186,161.275,5.286376847
-222.9497186,226.368,5.286376847
-222.9500672,121.2944555,5.055630202
-222.9505086,180.495,4.763396847
-222.9495586,180.785,5.392296847
-222.9502636,49.9395,4.925586847
-222.9496886,207.6565,5.306236847
-222.9495836,277.575,5.375746847
-222.9496686,11.861,5.319476847
-222.9497586,177.195,5.259896847
-222.9503586,132.151,4.862696847
-222.9500286,130.448,5.081156847
-222.9499486,85.151,5.134116847
-222.9506386,61.5055,4.677336847
-222.9500672,58.8265,5.055630202
-222.9495486,90.881,5.398916847
-222.9510586,121.2944555,4.399296847
-222.9498486,186.111,5.200316847
-222.9498486,17.591,5.200316847
-222.9500672,97.048,5.055630202
-222.9499386,121.2944555,5.140736847
-222.9498986,120.7665,5.167216847
-222.9501019,34.3095,5.03261018
-222.9501486,229.668,5.001716847
-222.9497986,81.1665,5.233416847
-222.9498836,143.938,5.177146847
-222.9504986,75.251,4.770016847
-222.9500672,121.2944555,5.055630202
-222.9501786,-41.196,4.981856847
-222.9500672,79.7495,5.055630202
-222.9508786,46.131,4.518456847
-222.9500672,40.6195,5.055630202
-222.9497786,53.2395,5.246656847
-222.9501886,166.858,4.975236847
-222.9500672,52.878,5.055630202
-222.9496886,219.335,5.306236847
-222.9495686,121.2944555,5.385676847
-222.9500672,199.0925,5.055630202
-222.9500436,55.3795,5.071226847
-222.9497886,121.2944555,5.240036847
-222.9498286,81.851,5.213556847
-222.9500672,-7.5775,5.055630202
-222.9503486,40.981,4.869316847
-222.9500672,116.701,5.055630202
-222.9500672,102.198,5.055630202
-216.7416,-28.719,4.1233
-222.9505986,46.131,4.703816847
-222.9500672,-19.979,5.055630202
-222.9501586,132.588,4.995096847
-222.9497136,126.021,5.289686847
-222.9501536,77.681,4.998406847
-222.9502786,121.2944555,4.915656847
-222.9500672,144.0825,5.055630202
-222.9504586,247.9095,4.796496847
-222.9501886,271.1565,4.975236847
-222.9506386,266.7665,4.677336847
-222.9500186,137.6665,5.087776847
-222.9500672,91.461,5.055630202
-222.9503836,121.2944555,4.846146847
-222.9495586,108.798,5.392296847
-222.9500672,121.2944555,5.055630202
-222.9500672,62.051,5.055630202
-209.07708,121.2944555,4.18004
-222.9508486,31.1195,4.538316847
-222.9504986,21.761,4.770016847
-222.9500672,121.2944555,5.055630202
-222.9501036,84.428,5.031506847
-222.9500672,146.478,5.055630202
-222.9500672,185.7495,5.055630202
-222.9495886,184.375,5.372436847
-222.9507886,11.281,4.578036847
-222.9502536,172.008,4.932206847
-222.9499186,121.2944555,5.153976847
-222.9509286,135.051,4.485356847
-222.9506186,50.995,4.690576847
-222.9496086,121.2944555,5.359196847
-222.9496019,121.2944555,5.36361018
-222.9496686,121.2944555,5.319476847
-222.9498336,64.481,5.210246847
-222.9496486,121.2944555,5.332716847
-222.9498986,121.2944555,5.167216847
-222.9499886,121.2944555,5.107636847
-222.9499986,-9.499,5.101016847
-222.02874,121.2944555,3.83012
-222.9500861,121.2944555,5.043091847
-222.9532286,-20.269,2.962756847
-222.9506836,251.575,4.647546847
-222.9496286,121.2944555,5.345956847
-222.9500086,121.2944555,5.094396847
-222.9505886,80.115,4.710436847
-216.339,121.2944555,5.3565
-219.3264,121.2944555,6.1282
-222.9502486,121.2944555,4.935516847
-222.9500786,126.7865,5.048056847
-210.714515,121.2944555,5.67757
-215.5195,121.2944555,5.313
-213.22257,121.2944555,5.26666
-222.9501186,222.488,5.021576847
-204.176,121.2944555,3.8585
-222.9505686,155.945,4.723676847
-219.1660333,147.638,5.247433333
-222.9498286,155.3265,5.213556847
-218.66733,121.2944555,5.80004
-222.9502586,121.2944555,4.928896847
-233.466525,121.2944555,4.92195
-222.9502436,94.904,4.938826847
-219.633565,121.2944555,5.26997
-213.3505,121.2944555,5.313
-222.9500353,91.171,5.076743513
-222.9499836,105.1365,5.110946847
-222.9495486,232.5735,5.398916847
-222.9495586,289.6535,5.392296847
-220.0174033,121.2944555,5.751493333
-228.53325,121.2944555,6.2275
-222.9498386,109.3065,5.206936847
-222.9498386,109.3065,5.206936847
-222.9502286,15.3795,4.948756847
-220.42044,121.2944555,4.97822
-222.9498686,91.0995,5.187076847
-222.9500136,-16.099,5.091086847
-222.9507086,111.7365,4.630996847
-210.68242,121.2944555,5.74046
-222.9496336,216.5435,5.342646847
-201.84694,121.2944555,3.52372
-232.48743,121.2944555,5.35934
-222.9506086,170.3765,4.697196847
-207.72677,121.2944555,4.01076
-222.9502986,82.2125,4.902416847
-219.98569,121.2944555,5.93622
-222.9498586,190.8665,5.193696847
-222.9499486,15.3795,5.134116847
-222.9503686,204.318,4.856076847
-222.9502986,116.121,4.902416847
-218.123565,-1.919,4.14647
-225.98056,34.381,4.52428
-217.0299,121.2944555,5.4227
-222.9495686,174.3665,5.385676847
-222.9505653,238.6265,4.725883513
-224.29154,267.818,4.53752
-222.9500586,-7.649,5.061296847
-222.9503286,121.2944555,4.882556847
-222.9501036,179.801,5.031506847
-222.9505136,6.131,4.760086847
-222.9497486,121.2944555,5.266516847
-222.9498486,15.741,5.200316847
-212.09719,121.2944555,5.23072
-226.49231,121.2944555,6.56228
-217.88022,183.905,6.24736
-222.9497119,320.9465,5.29079018
-224.7585186,121.2944555,5.300713355
-215.213,121.2944555,5.3565
-206.536485,121.2944555,5.32293
-228.90404,121.2944555,5.99202
-222.9499419,219.7295,5.13853018
-222.9503486,74.5995,4.869316847
-222.9496286,59.911,5.345956847
-222.9499786,214.185,5.114256847
-218.06006,15.741,4.19328
-223.1523,121.2944555,4.6964
-222.9499386,121.2944555,5.140736847
-214.55402,121.2944555,4.96876
-210.15132,121.2944555,6.18116
-222.9503986,91.0995,4.836216847
-222.9500586,225.0265,5.061296847
-222.9500672,14.5095,5.055630202
-222.9498886,119.131,5.173836847
-224.63033,121.2944555,5.05104
-219.29403,121.2944555,5.99864
-210.925565,121.2944555,3.77197
-214.45755,121.2944555,5.2799
-221.77051,121.2944555,4.55738
-222.9500786,121.2944555,5.048056847
-203.209385,121.2944555,5.38913
-222.9497686,168.308,5.253276847
-210.5862367,121.2944555,5.487326667
-215.45571,121.2944555,4.79948
-215.45571,121.2944555,4.79948
-222.9501586,121.2944555,4.995096847
-222.9499886,-50.659,5.107636847
-226.6716233,121.2944555,4.856853333
-234.593175,121.2944555,5.24065
-226.5566067,121.2944555,5.616886667
-219.698355,1.381,4.37249
-222.9501086,179.078,5.028196847
-204.01535,121.2944555,3.5398
-219.7934,121.2944555,4.6302
-222.9503486,121.2944555,4.869316847
-220.9196925,121.2944555,4.811065
-216.27436,121.2944555,6.15468
-205.5256,-12.689,4.4978
-222.9503386,-56.536,4.875936847
-207.75855,121.2944555,5.2799
-214.63609,121.2944555,4.08642
-214.32976,121.2944555,4.76638
-222.9500986,121.2944555,5.034816847
-234.029265,121.2944555,5.84307
-214.29737,121.2944555,5.02456
-222.9500186,152.825,5.087776847
-217.912585,121.2944555,5.25673
-210.4588,121.2944555,4.3654
-222.9502986,75.541,4.902416847
-237.5162,121.2944555,5.8861
-214.82832,121.2944555,5.05766
-218.814685,121.2944555,4.06703
-222.9497119,121.2944555,5.29079018
-214.29731,121.2944555,6.18778
-213.19127,121.2944555,4.05426
-205.49345,121.2944555,4.5971
-213.28675,121.2944555,5.1475
-220.548075,121.2944555,6.34335
-228.3735133,56.321,5.678673333
-222.9499086,212.1165,5.160596847
-218.975125,121.2944555,3.77575
-224.25925,121.2944555,5.853
-222.9495486,121.2944555,5.398916847
-219.134255,121.2944555,5.47519
-222.46157,121.2944555,4.51766
-221.14327,121.2944555,5.46526
-212.06486,121.2944555,4.32568
-228.21336,121.2944555,5.03118
-222.9496686,192.098,5.319476847
-222.9495836,236.9235,5.375746847
-228.1491,121.2944555,4.8288
-225.9166,121.2944555,4.4978
-228.27808,121.2944555,4.55454
-219.48623,121.2944555,5.86624
-222.9501486,236.9525,5.001716847
-222.525,121.2944555,5.644
-214.54122,121.2944555,3.71286
-213.2545186,121.2944555,4.551713355
-222.9502236,121.2944555,4.952066847
-222.9500672,198.731,5.055630202
-202.1348,121.2944555,4.3654
-219.85709,121.2944555,5.20992
-217.84834,121.2944555,5.41892
-222.9497353,226.2965,5.275343513
-229.78736,121.2944555,6.52918
-221.39953,121.2944555,5.29314
-222.9500986,187.2765,5.034816847
-210.0235186,121.2944555,4.926213355
-222.9501486,175.8495,5.001716847
-226.70354,121.2944555,5.28652
-204.060415,121.2944555,5.36927
-222.9499986,223.971,5.101016847
-215.95409,121.2944555,4.83542
-214.20164,121.2944555,5.22032
-219.66559,121.2944555,4.50442
-216.86967,121.2944555,4.82596
-212.0325186,121.2944555,4.551713355
-222.9505486,173.8525,4.736916847
-217.7205186,121.2944555,4.551713355
-222.9503186,183.758,4.889176847
-222.9496886,96.758,5.306236847
-216.17849,121.2944555,5.31962
-222.9503686,121.2944555,4.856076847
-224.291225,121.2944555,6.24405
-208.9165186,121.2944555,3.428213355
-205.4295186,121.2944555,4.551713355
-206.12088,121.2944555,3.93794
-222.9496886,121.2944555,5.306236847
-216.741,121.2944555,4.146
-222.9496736,173.491,5.316166847
-208.1935186,121.2944555,4.177213355
-218.283785,121.2944555,4.00083
-211.46943,121.2944555,4.98484
-207.9822133,121.2944555,4.753773333
-223.90742,121.2944555,4.61696
-222.9503486,121.2944555,4.869316847
-220.26011,121.2944555,4.82218
-225.9165186,121.2944555,4.551713355
-222.9499286,56.2495,5.147356847
-223.53607,121.2944555,5.59766
-218.18764,121.2944555,4.47132
-223.15276,121.2944555,4.39188
-221.73863,121.2944555,4.47794
-222.5255186,121.2944555,4.551713355
-219.5695186,121.2944555,4.926213355
-215.3915186,121.2944555,4.926213355
-207.982595,121.2944555,5.25011
-207.982595,121.2944555,5.25011
-210.61857,121.2944555,5.26666
-217.06132,121.2944555,6.18116
-222.9503153,121.2944555,4.891383513
-226.30043,127.438,5.35934
-220.74085,121.2944555,5.0813
-222.9497486,214.475,5.266516847
-213.25456,121.2944555,4.52428
-226.6397,121.2944555,4.8061
-216.4025186,121.2944555,4.926213355
-232.455145,121.2944555,5.92251
-220.356425,121.2944555,4.61365
-222.9495486,121.2944555,5.398916847
-222.9496136,127.005,5.355886847
-222.9497586,121.2944555,5.259896847
-219.793,121.2944555,5.2695
-222.9500486,121.2944555,5.067916847
-211.0535186,121.2944555,4.551713355
-200.1895186,121.2944555,4.551713355
-205.9415186,121.2944555,4.177213355
-221.7385186,121.2944555,4.551713355
-204.8025186,121.2944555,4.177213355
-208.7568,121.2944555,3.9909
-226.63936,121.2944555,4.65668
-222.9504986,78.261,4.770016847
-211.1815186,121.2944555,4.551713355
-202.76167,121.2944555,3.70246
-213.075508,121.2944555,4.558704
-222.9502986,121.2944555,4.902416847
-198.6475186,121.2944555,4.177213355
-222.9500086,121.2944555,5.094396847
-200.6245186,121.2944555,3.802713355
-222.9500586,172.9495,5.061296847
-225.91674,121.2944555,4.40512
-214.89271,121.2944555,4.05048
-221.83412,121.2944555,4.81556
-215.77544,121.2944555,6.47622
-224.131025,121.2944555,5.25295
-221.463,121.2944555,5.644
-220.13306,121.2944555,4.19328
-195.7875186,121.2944555,4.551713355
-212.6595186,121.2944555,4.926213355
-218.2198,121.2944555,4.3654
-222.9497336,121.2944555,5.276446847
-224.53493,121.2944555,4.65384
